Curs,Estudi,Codi àrea territorial,Àrea territorial,Codi comarca,Comarca,Codi municipi,Municipi,Codi districte,Districte,Naturalesa,Titularitat,Nivell,Sexe,Concert,Resultat de l'avaluació,Alumnes avaluats
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,87
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,112
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,76
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,75
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,99
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,57
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43155,TORTOSA,4315500,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,96
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,56
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,30
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,49
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,52
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,34
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,45
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,49
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43901,DELTEBRE,4390100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,30
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,30
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,09,BAIX EBRE,43903,CAMARLES,4390300,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,40
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,35
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,30
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43004,ALCANAR,4300400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,33
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,25
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,87
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,39
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,81
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,NO PROMOCIONEN,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0243,TERRES DE L'EBRE,22,MONTSIÀ,43014,AMPOSTA,4301400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,70
