"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","3799590461","88,85","96","78,13","80,3","88","68,75","89,4","100","96","70","","","","","52,5","66.67","33,33","55,56","62,5","","","","","85,74","83,33","88,89","85","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3797542243","92,6","96","87,5","92,7","92","93,75","98,4","100","96","100","","","","","100","100","100","100","100","","","","","91,11","83,33","100","90","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803549021","51,85","76","15,63","77,9","84","68,75","81,6","100","84","60","","","","","59,17","66.67","33,33","77,78","62,5","","","","","60,74","66,67","55,56","60","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16345824294","51,95","72","21,88","66,8","78","50","86,4","86,67","76","100","","","","","42,5","33.33","22,22","55,56","62,5","","","","","52,04","66,67","44,44","45","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","14666059146","92,6","96","87,5","82,7","92","68,75","94","100","100","80","","","","","90,83","100","100","77,78","87,5","","","","","84,07","83,33","88,89","80","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803302494","69,2","82","50","71,65","84","53,13","83,4","100","96","50","","","","","59,17","66.67","77,78","33,33","62,5","","","","","63,89","50","66,67","75","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803594018","81,55","88","71,88","79,15","84","71,88","82,6","93,33","84","70","","","","","90,83","100","77,78","100","87,5","","","","","84,44","83,33","100","70","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801119295","81,85","76","90,63","81,55","88","71,88","86","100","80","80","","","","","68,06","44.44","66,67","88,89","62,5","","","","","70","83,33","66,67","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805574689","90,05","98","78,13","87,6","96","75","98,4","100","96","100","","","","","90","100","66,67","100","100","","","","","83,7","83,33","77,78","90","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16345836517","83,95","92","71,88","84","90","75","92","93,33","100","80","","","","","64,17","66.67","66,67","77,78","37,5","","","","","87,41","83,33","88,89","90","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3804179846","84,15","84","84,38","86,65","84","90,63","84,6","100","84","70","","","","","64,17","33.33","88,89","77,78","37,5","","","","","69,44","66,67","66,67","75","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795619681","80,4","84","75","88,75","100","71,88","94","100","100","80","","","","","79,72","77.78","66,67","88,89","87,5","","","","","79,07","83,33","88,89","65","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13370591599","84,25","80","90,63","91,5","90","93,75","93,2","93,33","88","100","","","","","66,67","66.67","66,67","77,78","50","","","","","69,44","66,67","66,67","75","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805180060","91,35","96","84,38","92,6","96","87,5","94","100","100","80","","","","","82,78","88.89","88,89","77,78","75","","","","","84,07","83,33","88,89","80","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803954871","80,4","84","75","85,2","92","75","71,4","86,67","76","50","","","","","40,83","33.33","55,56","33,33","37,5","","","","","54,63","83,33","55,56","25","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801603018","84,3","78","93,75","75,5","80","68,75","76,6","53,33","84","90","","","","","46,11","55.56","33,33","66,67","25","","","","","38,89","33,33","33,33","50","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3798937093","71,95","72","71,88","72,9","84","56,25","66,6","60","84","50","","","","","67,78","55.56","66,67","88,89","50","","","","","72,04","83,33","77,78","55","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5373403623","86,35","96","71,88","96,3","98","93,75","97","100","100","90","","","","","55","33.33","66,67","77,78","25","","","","","76,3","83,33","55,56","90","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16327647493","84,05","88","78,13","75,35","86","59,38","90,8","100","92","80","","","","","89,72","77.78","100","88,89","87,5","","","","","79,07","83,33","88,89","65","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795090074","96,35","96","96,88","88,85","96","78,13","98,4","100","96","100","","","","","100","100","100","100","100","","","","","83,7","83,33","77,78","90","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15163393526","67","70","62,5","48,2","72","12,5","24,4","33,33","36","0","","","","","47,22","44.44","55,56","55,56","25","","","","","47,04","66,67","44,44","30","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796417369","95","100","87,5","93,95","92","96,88","96,8","100","92","100","","","","","72,5","66.67","88,89","66,67","62,5","","","","","77,04","83,33","77,78","70","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796395815","52,95","82","9,38","69,15","84","46,88","78,4","100","76","60","","","","","55,56","44.44","44,44","77,78","50","","","","","58,89","50","66,67","60","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802312603","74,1","86","56,25","82,75","90","71,88","81,6","100","84","60","","","","","59,44","55.56","55,56","88,89","25","","","","","52,59","83,33","44,44","30","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802559132","77,8","88","62,5","82,7","92","68,75","95,4","100","96","90","","","","","79,17","100","55,56","100","62,5","","","","","58,89","50","66,67","60","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15098804161","68,05","78","53,13","55,75","70","34,38","70,2","86,67","88","30","","","","","23,61","22.22","22,22","33,33","12,5","","","","","37,78","50","33,33","30","","D","3","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5253976342","70,6","76","62,5","71,75","80","59,38","53,2","46,67","68","40","","","","","65,28","55.56","55,56","100","37,5","","","","","42,59","33,33","44,44","50","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829859409","85,3","88","81,25","84,1","86","81,25","69,2","73,33","88","40","","","","","83,06","77.78","77,78","88,89","87,5","","","","","71,48","66,67","77,78","70","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829994399","93,85","96","90,63","91,45","92","90,63","89,4","100","96","70","","","","","69,17","66.67","77,78","66,67","62,5","","","","","73,52","66,67","88,89","65","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830107835","75,3","88","56,25","70,6","76","62,5","39","46,67","40","30","","","","","43,06","77.78","33,33","33,33","37,5","","","","","45,93","66,67","11,11","60","","D","10","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829027065","59,85","56","65,63","66,9","74","56,25","77,6","93,33","64","80","","","","","33,61","22.22","22,22","33,33","62,5","","","","","54,07","66,67","55,56","40","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829781647","79,2","82","75","88,8","98","75","93,8","100","92","90","","","","","68,33","66.67","55,56","77,78","75","","","","","80,37","83,33","77,78","80","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829916627","85,1","96","68,75","91,35","96","84,38","96,8","100","92","100","","","","","100","100","100","100","100","","","","","78,89","66,67","100","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830231595","59,6","66","50","77,8","88","62,5","35","33,33","40","30","","","","","40,83","33.33","33,33","55,56","37,5","","","","","40,56","33,33","33,33","55","","H","10","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829837865","86,45","92","78,13","83,85","96","65,63","64,2","73,33","68","50","","","","","68,06","77.78","55,56","77,78","62,5","","","","","70","83,33","66,67","60","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829061729","86,4","94","75","84,05","88","78,13","90,4","93,33","96","80","","","","","88,89","77.78","88,89","88,89","100","","","","","83,7","83,33","77,78","90","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829927849","90,2","92","87,5","86,45","92","78,13","69,4","80","76","50","","","","","45","66.67","44,44","44,44","25","","","","","59,26","50","77,78","50","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829938181","97,55","98","96,88","95","100","87,5","95,4","100","96","90","","","","","97,5","100","100","100","87,5","","","","","84,44","83,33","100","70","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829016732","92,55","98","84,38","86,55","88","84,38","86,2","100","88","70","","","","","69,44","88.89","55,56","66,67","75","","","","","80,74","83,33","88,89","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","9646294534","84,1","86","81,25","75,3","88","56,25","75,6","60","84","80","","","","","85,83","66.67","100","100","62,5","","","","","80,37","83,33","77,78","80","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830174376","84","90","75","80,3","88","68,75","75","93,33","80","50","","","","","61,39","44.44","66,67","66,67","62,5","","","","","57,41","66,67","55,56","50","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829893185","76,6","86","62,5","75,7","72","81,25","60","80","60","40","","","","","55,56","44.44","44,44","77,78","50","","","","","63,52","66,67","88,89","35","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2828982068","88,9","94","81,25","90,1","96","81,25","95,4","100","96","90","","","","","78,33","66.67","66,67","100","75","","","","","77,41","83,33","88,89","60","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829814422","68,15","74","59,38","68,2","72","62,5","50,4","73,33","56","20","","","","","26,94","55.56","22,22","22,22","12,5","","","","","32,78","25","33,33","40","","D","8","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","897014479","81,4","94","62,5","86,4","94","75","64,2","66,67","88","30","","","","","75","66.67","77,78","77,78","75","","","","","84,07","83,33","88,89","80","","H","5","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829072052","74,3","78","68,75","80,3","88","68,75","42,4","26,67","56","40","","","","","59,44","55.56","77,78","66,67","25","","","","","56,3","50","88,89","30","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","92953711","73,1","76","68,75","80,35","86","71,88","80,8","66,67","92","80","","","","","74,17","66.67","66,67","77,78","87,5","","","","","84,44","83,33","100","70","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830242816","82,9","84","81,25","90,1","96","81,25","80,2","100","88","50","","","","","81,94","55.56","77,78","100","87,5","","","","","80,74","83,33","88,89","70","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830073171","82,7","92","68,75","82,7","92","68,75","57,2","60","68","40","","","","","60,83","66.67","44,44","88,89","37,5","","","","","67,78","66,67","66,67","70","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829050508","74,35","76","71,88","76,65","84","65,63","53,6","33,33","64","60","","","","","62,5","33.33","44,44","100","62,5","","","","","73,33","83,33","66,67","70","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2829005511","74","90","50","70,65","74","65,63","51,4","46,67","56","50","","","","","63,33","66.67","44,44","88,89","50","","","","","80,37","83,33","77,78","80","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3753617459","82,7","92","68,75","87,7","92","81,25","89,2","100","88","80","","","","","65,83","66.67","77,78","55,56","62,5","","","","","65,19","66,67","88,89","40","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830028174","85,25","90","78,13","73,35","66","84,38","74,6","66,67","84","70","","","","","94,17","100","88,89","100","87,5","","","","","72,22","41,67","100","75","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830017842","60,9","64","56,25","74,25","80","65,63","44,8","40","52","40","","","","","39,17","66.67","44,44","33,33","12,5","","","","","28,33","16,67","33,33","35","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2828813312","84","90","75","79,15","84","71,88","91,8","93,33","92","90","","","","","73,06","77.78","44,44","88,89","87,5","","","","","86,11","83,33","100","75","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2830039396","80,4","84","75","81,65","84","78,13","85,8","93,33","92","70","","","","","46,94","22.22","66,67","66,67","12,5","","","","","70","83,33","66,67","60","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2828825524","76,8","78","75","65,9","64","68,75","52","33,33","60","60","","","","","48,06","44.44","55,56","66,67","12,5","","","","","24,63","16,67","22,22","35","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
